Freq.	V(n003)
1.46217717445684e+005	-5.98113328361891e-002,-9.29483634370015e-001
1.47910838816833e+005	-8.06476318957571e-002,-9.23510727824414e-001
1.49623565609456e+005	-1.01522773327710e-001,-9.16795390205726e-001
1.51356124843633e+005	-1.22400052750698e-001,-9.09317684987063e-001
1.53108746168216e+005	-1.43240144657582e-001,-9.01059517719469e-001
1.54881661891261e+005	-1.64001152362500e-001,-8.92004945901930e-001
1.56675107010828e+005	-1.84638693932876e-001,-8.82140499083109e-001
1.58489319246124e+005	-2.05106027475357e-001,-8.71455505159560e-001
1.60324539069017e+005	-2.25354218754950e-001,-8.59942418077996e-001
1.62181009735906e+005	-2.45332353581322e-001,-8.47597141406750e-001
1.64058977319968e+005	-2.64987796686584e-001,-8.34419341544834e-001
1.65958690743770e+005	-2.84266497942562e-001,-8.20412743721324e-001
1.67880401812270e+005	-3.03113345727470e-001,-8.05585403441370e-001
1.69824365246189e+005	-3.21472566065852e-001,-7.89949945697887e-001
1.71790838715773e+005	-3.39288164855233e-001,-7.73523764129306e-001
1.73780082874952e+005	-3.56504409091878e-001,-7.56329172400077e-001
1.75792361395884e+005	-3.73066341560688e-001,-7.38393500442698e-001
1.77827941003907e+005	-3.88920322013779e-001,-7.19749128850096e-001
1.79887091512894e+005	-4.04014586489991e-001,-7.00433455656085e-001
1.81970085861014e+005	-4.18299815189653e-001,-6.80488790986286e-001
1.84077200146911e+005	-4.31729698283343e-001,-6.59962176583624e-001
1.86208713666302e+005	-4.44261488266014e-001,-6.38905128975708e-001
1.88364908948996e+005	-4.55856527027617e-001,-6.17373307003960e-001
1.90546071796341e+005	-4.66480735746309e-001,-5.95426106508687e-001
1.92752491319110e+005	-4.76105056052733e-001,-5.73126187080238e-001
1.94984459975821e+005	-4.84705831677314e-001,-5.50538937854998e-001
1.97242273611502e+005	-4.92265120968998e-001,-5.27731891263496e-001
1.99526231496905e+005	-4.98770932233018e-001,-5.04774095335298e-001
2.01836636368173e+005	-5.04217375724837e-001,-4.81735456548505e-001
2.04173794466970e+005	-5.08604728285499e-001,-4.58686066210685e-001
2.06538015581070e+005	-5.11939408922696e-001,-4.35695523921484e-001
2.08929613085422e+005	-5.14233866033549e-001,-4.12832271765623e-001
2.11348903983683e+005	-5.15506379326798e-001,-3.90162952513308e-001
2.13796208950241e+005	-5.15780781732762e-001,-3.67751804282717e-001
2.16271852372720e+005	-5.15086108596421e-001,-3.45660102888873e-001
2.18776162394974e+005	-5.13456183153339e-001,-3.23945661527543e-001
2.21309470960583e+005	-5.10929148628964e-001,-3.02662395600114e-001
2.23872113856853e+005	-5.07546958239672e-001,-2.81859958464184e-001
2.26464430759325e+005	-5.03354834891277e-001,-2.61583451787560e-001
2.29086765276797e+005	-4.98400712472564e-001,-2.41873212081726e-001
2.31739464996868e+005	-4.92734670352521e-001,-2.22764672978879e-001
2.34422881532012e+005	-4.86408372052322e-001,-2.04288300967717e-001
2.37137370566186e+005	-4.79474518131748e-001,-1.86469600675913e-001
2.39883291901970e+005	-4.71986322168004e-001,-1.69329184424276e-001
2.42661009508262e+005	-4.63997017380605e-001,-1.52882899704633e-001
2.45470891568524e+005	-4.55559400036398e-001,-1.37142007459846e-001
2.48313310529578e+005	-4.46725414317595e-001,-1.22113403564788e-001
2.51188643150980e+005	-4.37545781909764e-001,-1.07799875703640e-001
2.54097270554952e+005	-4.28069678214218e-001,-9.42003878841886e-002
2.57039578276908e+005	-4.18344455848290e-001,-8.13103850891651e-002
2.60015956316549e+005	-4.08415414995450e-001,-6.91221109999008e-002
2.63026799189561e+005	-3.98325619222869e-001,-5.76249322985242e-002
2.66072505979904e+005	-3.88115754605252e-001,-4.68056637225137e-002
2.69153480392715e+005	-3.77824029381166e-001,-3.66488887729363e-002
2.72270130807815e+005	-3.67486110915366e-001,-2.71372717322851e-002
2.75422870333840e+005	-3.57135096436458e-001,-1.82518574012091e-002
2.78612116863001e+005	-3.46801513848798e-001,-9.97235569241325e-003
2.81838293126470e+005	-3.36513348863442e-001,-2.27740890649553e-003
2.85101826750415e+005	-3.26296094737036e-001,4.85515985475488e-003
2.88403150312685e+005	-3.16172821031394e-001,1.14481181157679e-002
2.91742701400142e+005	-3.06164257992452e-001,1.75246157764615e-002
2.95120922666664e+005	-2.96288893379048e-001,2.31079972382835e-002
2.98538261891822e+005	-2.86563078834795e-001,2.82216336053395e-002
3.01995172040228e+005	-2.77001143177462e-001,3.28887743687191e-002
3.05492111321578e+005	-2.67615510268963e-001,3.71324177536498e-002
3.09029543251386e+005	-2.58416819416401e-001,4.09751987366361e-002
3.12607936712423e+005	-2.49414046533661e-001,4.44392936170361e-002
3.16227766016865e+005	-2.40614624558513e-001,4.75463399481400e-002
3.19889510969168e+005	-2.32024561868239e-001,5.03173705903519e-002
3.23593656929656e+005	-2.23648557664984e-001,5.27727606374092e-002
3.27340694878867e+005	-2.15490113508896e-001,5.49321859800272e-002
3.31131121482620e+005	-2.07551640362193e-001,5.68145923047190e-002
3.34965439157857e+005	-1.99834560670701e-001,5.84381733742035e-002
3.38844156139232e+005	-1.92339405151845e-001,5.98203574957250e-002
3.42767786546480e+005	-1.85065904080753e-001,6.09778011512966e-002
3.46736850452562e+005	-1.78013072970242e-001,6.19263888364201e-002
3.50751873952599e+005	-1.71179292627678e-001,6.26812382288056e-002
3.54813389233606e+005	-1.64562383643581e-001,6.32567098840537e-002
3.58921934645037e+005	-1.58159675425002e-001,6.36664207296254e-002
3.63078054770133e+005	-1.51968069932752e-001,6.39232607005064e-002
3.67282300498117e+005	-1.45984100317073e-001,6.40394119288955e-002
3.71535229097205e+005	-1.40203984672629e-001,6.40263699653826e-002
3.75837404288477e+005	-1.34623675152254e-001,6.38949665700120e-002
3.80189396320595e+005	-1.29238902690794e-001,6.36553936681301e-002
3.84591782045387e+005	-1.24045217596760e-001,6.33172281178899e-002
3.89045144994315e+005	-1.19038026271381e-001,6.28894569837560e-002
3.93550075455812e+005	-1.14212624312794e-001,6.23805030534170e-002
3.98107170553532e+005	-1.09564226258279e-001,6.17982503743526e-002
4.02717034325495e+005	-1.05087992210417e-001,6.11500696211144e-002
4.07380277804149e+005	-1.00779051584124e-001,6.04428431354222e-002
4.12097519097367e+005	-9.66325242014425e-002,5.96829895087016e-002
4.16869383470372e+005	-9.26435389499036e-002,5.88764876009743e-002
4.21696503428620e+005	-8.88072502087183e-002,5.80288999113176e-002
4.26579518801630e+005	-8.51188522351558e-002,5.71453952337124e-002
4.31519076827803e+005	-8.15735916915222e-002,5.62307705482451e-002
4.36515832240205e+005	-7.81667784812911e-002,5.52894721115736e-002
4.41570447353352e+005	-7.48937950513213e-002,5.43256157225237e-002
4.46683592151003e+005	-7.17501043058187e-002,5.33430061488854e-002
4.51855944374963e+005	-6.87312562668429e-002,5.23451557101081e-002
4.57088189614916e+005	-6.58328936057851e-002,5.13353020178417e-002
4.62381021399301e+005	-6.30507561603764e-002,5.03164248822990e-002
4.67735141287240e+005	-6.03806845424720e-002,4.92912623973794e-002
4.73151258961523e+005	-5.78186229330776e-002,4.82623262215200e-002
4.78630092322681e+005	-5.53606211528670e-002,4.72319160744637e-002
4.84172367584143e+005	-5.30028360887622e-002,4.62021334726530e-002
4.89778819368490e+005	-5.07415325500001e-002,4.51748947278731e-002
4.95450190804835e+005	-4.85730836204804e-002,4.41519432351725e-002
5.01187233627317e+005	-4.64939705680462e-002,4.31348610770433e-002
5.06990708274750e+005	-4.45007823656847e-002,4.21250799714365e-002
5.12861383991411e+005	-4.25902148744080e-002,4.11238915914540e-002
5.18800038929008e+005	-4.07590697327731e-002,4.01324572845743e-002
5.24807460249820e+005	-3.90042529935932e-002,3.91518172190597e-002
5.30884444231036e+005	-3.73227735443521e-002,3.81828989848072e-002
5.37031796370301e+005	-3.57117413441411e-002,3.72265256753761e-002
5.43250331492482e+005	-3.41683655065639e-002,3.62834234772826e-002
5.49540873857674e+005	-3.26899522549798e-002,3.53542287919155e-002
5.55904257270454e+005	-3.12739027736528e-002,3.44394949146223e-002
5.62341325190400e+005	-2.99177109758281e-002,3.35396982946687e-002
5.68852930843893e+005	-2.86189612074424e-002,3.26552443988783e-002
5.75439937337209e+005	-2.73753259030749e-002,3.17864732008578e-002
5.82103217770924e+005	-2.61845632088476e-002,3.09336643167888e-002
5.88843655355642e+005	-2.50445145852560e-002,3.00970418078476e-002
5.95662143529064e+005	-2.39531024013621e-002,2.92767786684020e-002
6.02559586074412e+005	-2.29083275303744e-002,2.84730010182254e-002
6.09536897240224e+005	-2.19082669553706e-002,2.76857920160910e-002
6.16595001861538e+005	-2.09510713927842e-002,2.69151955112378e-002
6.23734835482476e+005	-2.00349629402444e-002,2.61612194483638e-002
6.30957344480251e+005	-1.91582327544408e-002,2.54238390409865e-002
6.38263486190607e+005	-1.83192387638560e-002,2.47029997272277e-002
6.45654229034714e+005	-1.75164034204686e-002,2.39986199213197e-002
6.53130552647532e+005	-1.67482114938674e-002,2.33105935734085e-002
6.60693448007656e+005	-1.60132079106255e-002,2.26387925495316e-002
6.68343917568675e+005	-1.53099956412541e-002,2.19830688429824e-002
6.76082975392043e+005	-1.46372336365887e-002,2.13432566276431e-002
6.83911647281492e+005	-1.39936348150416e-002,2.07191741632563e-002
6.91830970919000e+005	-1.33779641017856e-002,2.01106255620370e-002
6.99841996002337e+005	-1.27890365206067e-002,1.95174024254747e-002
7.07945784384203e+005	-1.22257153388758e-002,1.89392853596599e-002
7.16143410212968e+005	-1.16869102658368e-002,1.83760453769737e-002
7.24435960075056e+005	-1.11715757041838e-002,1.78274451915172e-002
7.32824533138971e+005	-1.06787090547103e-002,1.72932404152107e-002
7.41310241300985e+005	-1.02073490736407e-002,1.67731806610816e-002
7.49894209332525e+005	-9.75657428211239e-003,1.62670105598592e-002
7.58577575029253e+005	-9.32550142714760e-003,1.57744706956282e-002
7.67361489361889e+005	-8.91328399335138e-003,1.52952984659361e-002
7.76247116628763e+005	-8.51911076447735e-003,1.48292288714214e-002
7.85235634610144e+005	-8.14220443392928e-003,1.43759952397152e-002
7.94328234724355e+005	-7.78182026320298e-003,1.39353298880759e-002
8.03526122185691e+005	-7.43724478722075e-003,1.35069647289361e-002
8.12830516164174e+005	-7.10779456547076e-003,1.30906318222848e-002
8.22242649947147e+005	-6.79281497783077e-003,1.26860638785545e-002
8.31763771102748e+005	-6.49167906393243e-003,1.22929947154608e-002
8.41395141645273e+005	-6.20378640490554e-003,1.19111596720145e-002
8.51138038202455e+005	-5.92856204633148e-003,1.15402959827312e-002
8.60993752184680e+005	-5.66545546123038e-003,1.11801431148621e-002
8.70963589956161e+005	-5.41393955190651e-003,1.08304430712973e-002
8.81048873008096e+005	-5.17350968948133e-003,1.04909406616147e-002
8.91250938133828e+005	-4.94368278995143e-003,1.01613837435968e-002
9.01571137606041e+005	-4.72399642562014e-003,9.84152343737925e-003
9.12010839355994e+005	-4.51400797076571e-003,9.53111431426105e-003
9.22571427154849e+005	-4.31329378042573e-003,9.22991456207086e-003
9.33254300797078e+005	-4.12144840119561e-003,8.93768612886014e-003
9.44060876286011e+005	-3.93808381295949e-003,8.65419484657868e-003
9.54992586021525e+005	-3.76282870049369e-003,8.37921053627798e-003
9.66050878989903e+005	-3.59532775390510e-003,8.11250709628582e-003
9.77237220955902e+005	-3.43524099689131e-003,7.85386257469949e-003
9.88553094657031e+005	-3.28224314183324e-003,7.60305922745488e-003
1.00000000000009e+006	-3.13602297075613e-003,7.35988356314441e-003
1.01157945425999e+006	-2.99628274122034e-003,7.12412637567735e-003
1.02329299228085e+006	-2.86273761622872e-003,6.89558276580227e-003
1.03514216667944e+006	-2.73511511726322e-003,6.67405215244155e-003
1.04712854805100e+006	-2.61315459958922e-003,6.45933827472277e-003
1.05925372517739e+006	-2.49660674899162e-003,6.25124918553112e-003
1.07151930523771e+006	-2.38523309913225e-003,6.04959723734916e-003
1.08392691402131e+006	-2.27880556874356e-003,5.85419906109751e-003
1.09647819614329e+006	-2.17710601789844e-003,5.66487553863940e-003
1.10917481526251e+006	-2.07992582262061e-003,5.48145176956520e-003
1.12201845430207e+006	-1.98706546712450e-003,5.30375703282934e-003
1.13501081567242e+006	-1.89833415299692e-003,5.13162474377075e-003
1.14815362149699e+006	-1.81354942465676e-003,4.96489240700955e-003
1.16144861384045e+006	-1.73253681045120e-003,4.80340156567685e-003
1.17489755493964e+006	-1.65512947876976e-003,4.64699774740082e-003
1.18850222743713e+006	-1.58116790857904e-003,4.49553040744072e-003
1.20226443461753e+006	-1.51049957380239e-003,4.34885286933135e-003
1.21618600064648e+006	-1.44297864098946e-003,4.20682226337273e-003
1.23026877081250e+006	-1.37846567974087e-003,4.06929946327433e-003
1.24451461177150e+006	-1.31682738537251e-003,3.93614902123905e-003
1.25892541179429e+006	-1.25793631332354e-003,3.80723910175004e-003
1.27350308101678e+006	-1.20167062483027e-003,3.68244141430218e-003
1.28824955169326e+006	-1.14791384340607e-003,3.56163114530096e-003
1.30316677845242e+006	-1.09655462168514e-003,3.44468688933301e-003
1.31825673855653e+006	-1.04748651820444e-003,3.33149057999578e-003
1.33352143216345e+006	-1.00060778371466e-003,3.22192742045799e-003
1.34896288259178e+006	-9.55821156626646e-004,3.11588581390765e-003
1.36458313658905e+006	-9.13033667215271e-004,3.01325729403104e-003
1.38038426460302e+006	-8.72156450217075e-004,2.91393645565282e-003
1.39636836105607e+006	-8.33104565472582e-004,2.81782088565600e-003
1.41253754462289e+006	-7.95796826277746e-004,2.72481109428919e-003
1.42889395851124e+006	-7.60155635122317e-004,2.63481044695828e-003
1.44543977074607e+006	-7.26106826505705e-004,2.54772509659026e-003
1.46217717445686e+006	-6.93579516533252e-004,2.46346391664805e-003
1.47910838816835e+006	-6.62505959007722e-004,2.38193843486664e-003
1.49623565609458e+006	-6.32821407742298e-004,2.30306276777381e-003
1.51356124843635e+006	-6.04463984832378e-004,2.22675355605093e-003
1.53108746168218e+006	-5.77374554634158e-004,2.15292990078339e-003
1.54881661891263e+006	-5.51496603208165e-004,2.08151330064375e-003
1.56675107010830e+006	-5.26776122995814e-004,2.01242759004516e-003
1.58489319246127e+006	-5.03161502506494e-004,1.94559887829766e-003
1.60324539069020e+006	-4.80603420801867e-004,1.88095548979475e-003
1.62181009735909e+006	-4.59054746572773e-004,1.81842790525366e-003
1.64058977319970e+006	-4.38470441612631e-004,1.75794870402827e-003
1.65958690743772e+006	-4.18807468499293e-004,1.69945250751024e-003
1.67880401812272e+006	-4.00024702305111e-004,1.64287592363017e-003
1.69824365246191e+006	-3.82082846162481e-004,1.58815749246766e-003
1.71790838715775e+006	-3.64944350519305e-004,1.53523763297616e-003
1.73780082874954e+006	-3.48573335925725e-004,1.48405859082581e-003
1.75792361395886e+006	-3.32935519200133e-004,1.43456438736513e-003
1.77827941003909e+006	-3.17998142828805e-004,1.38670076970010e-003
1.79887091512896e+006	-3.03729907459669e-004,1.34041516188741e-003
1.81970085861016e+006	-2.90100907356531e-004,1.29565661723636e-003
1.84077200146913e+006	-2.77082568685774e-004,1.25237577171281e-003
1.86208713666305e+006	-2.64647590512921e-004,1.21052479843657e-003
1.88364908948998e+006	-2.52769888391636e-004,1.17005736326271e-003
1.90546071796343e+006	-2.41424540432751e-004,1.13092858143567e-003
1.92752491319112e+006	-2.30587735745635e-004,1.09309497530424e-003
1.94984459975824e+006	-2.20236725148834e-004,1.05651443308440e-003
1.97242273611505e+006	-2.10349774051286e-004,1.02114616865626e-003
1.99526231496907e+006	-2.00906117409624e-004,9.86950682380362e-004
2.01836636368176e+006	-1.91885916671135e-004,9.53889722918235e-004
2.04173794466973e+006	-1.83270218615774e-004,9.21926250041321e-004
2.06538015581073e+006	-1.75040916014393e-004,8.91024398411994e-004
2.08929613085424e+006	-1.67180710023845e-004,8.61149442319939e-004
2.11348903983685e+006	-1.59673074243073e-004,8.32267761356835e-004
2.13796208950244e+006	-1.52502220357536e-004,8.04346807011993e-004
2.16271852372723e+006	-1.45653065302448e-004,7.77355070171367e-004
2.18776162394977e+006	-1.39111199878329e-004,7.51262049502212e-004
2.21309470960586e+006	-1.32862858755190e-004,7.26038220705500e-004
2.23872113856856e+006	-1.26894891804484e-004,7.01655006618169e-004
2.26464430759328e+006	-1.21194736700539e-004,6.78084748147206e-004
2.29086765276800e+006	-1.15750392735723e-004,6.55300676017598e-004
2.31739464996871e+006	-1.10550395796031e-004,6.33276883316198e-004
2.34422881532015e+006	-1.05583794446067e-004,6.11988298813630e-004
2.37137370566189e+006	-1.00840127074618e-004,5.91410661046441e-004
2.39883291901973e+006	-9.63094000541493e-005,5.71520493141852e-004
2.42661009508266e+006	-9.19820668695612e-005,5.52295078367564e-004
2.45470891568527e+006	-8.78490081735122e-005,5.33712436389284e-004
2.48313310529582e+006	-8.39015127274500e-005,5.15751300218780e-004
2.51188643150983e+006	-8.01312591892968e-005,4.98391093835498e-004
2.54097270554956e+006	-7.65302987104222e-005,4.81611910464973e-004
2.57039578276912e+006	-7.30910383061786e-005,4.65394491497506e-004
2.60015956316553e+006	-6.98062249658302e-005,4.49720206030803e-004
2.63026799189564e+006	-6.66689304692039e-005,4.34571031020536e-004
2.66072505979907e+006	-6.36725368788196e-005,4.19929532023030e-004
2.69153480392718e+006	-6.08107226776244e-005,4.05778844514552e-004
2.72270130807818e+006	-5.80774495237661e-005,3.92102655771939e-004
2.75422870333844e+006	-5.54669495950949e-005,3.78885187299607e-004
2.78612116863005e+006	-5.29737134972767e-005,3.66111177788213e-004
2.81838293126473e+006	-5.05924787105539e-005,3.53765866590578e-004
2.85101826750419e+006	-4.83182185512808e-005,3.41834977700723e-004
2.88403150312689e+006	-4.61461316254150e-005,3.30304704222195e-004
2.91742701400146e+006	-4.40716317521464e-005,3.19161693312108e-004
2.95120922666668e+006	-4.20903383368073e-005,3.08393031587656e-004
2.98538261891826e+006	-4.01980671731255e-005,2.97986230982096e-004
3.01995172040232e+006	-3.83908216557611e-005,2.87929215037547e-004
3.05492111321582e+006	-3.66647843849061e-005,2.78210305622168e-004
3.09029543251390e+006	-3.50163091455313e-005,2.68818210059627e-004
3.12607936712427e+006	-3.34419132446335e-005,2.59742008659010e-004
3.16227766016870e+006	-3.19382701905696e-005,2.50971142633632e-004
3.19889510969172e+006	-3.05022026992680e-005,2.42495402397455e-004
3.23593656929661e+006	-2.91306760127793e-005,2.34304916228145e-004
3.27340694878871e+006	-2.78207915162717e-005,2.26390139286000e-004
3.31131121482624e+006	-2.65697806401906e-005,2.18741842978328e-004
3.34965439157861e+006	-2.53749990348882e-005,2.11351104659048e-004
3.38844156139237e+006	-2.42339210055941e-005,2.04209297653600e-004
3.42767786546485e+006	-2.31441341961305e-005,1.97308081599471e-004
3.46736850452567e+006	-2.21033345102935e-005,1.90639393092920e-004
3.50751873952603e+006	-2.11093212603103e-005,1.84195436632716e-004
3.54813389233611e+006	-2.01599925322518e-005,1.77968675851960e-004
3.58921934645041e+006	-1.92533407587314e-005,1.71951825029287e-004
3.63078054770138e+006	-1.83874484896449e-005,1.66137840870994e-004
3.67282300498122e+006	-1.75604843521222e-005,1.60519914555859e-004
3.71535229097210e+006	-1.67706991912494e-005,1.55091464034646e-004
3.75837404288482e+006	-1.60164223834964e-005,1.49846126576505e-004
3.80189396320600e+006	-1.52960583151437e-005,1.44777751554708e-004
3.84591782045393e+006	-1.46080830183427e-005,1.39880393464353e-004
3.89045144994320e+006	-1.39510409577743e-005,1.35148305164892e-004
3.93550075455817e+006	-1.33235419611788e-005,1.30575931340532e-004
3.98107170553538e+006	-1.27242582873354e-005,1.26157902171754e-004
4.02717034325500e+006	-1.21519218253488e-005,1.21889027211400e-004
4.07380277804154e+006	-1.16053214193783e-005,1.17764289458952e-004
4.12097519097372e+006	-1.10833003132048e-005,1.13778839626820e-004
4.16869383470378e+006	-1.05847537092780e-005,1.09927990592633e-004
4.21696503428625e+006	-1.01086264371298e-005,1.06207212031701e-004
4.26579518801636e+006	-9.65391072626237e-006,1.02612125223994e-004
4.31519076827809e+006	-9.21964407884059e-006,9.91384980301326e-005
4.36515832240210e+006	-8.80490723772588e-006,9.57822400310761e-005
4.41570447353358e+006	-8.40882224558714e-006,9.25393978263197e-005
4.46683592151009e+006	-8.03055059101463e-006,8.94061504855923e-005
4.51855944374969e+006	-7.66929143774475e-006,8.63788051491827e-005
4.57088189614922e+006	-7.32427993327677e-006,8.34537927721718e-005
4.62381021399308e+006	-6.99478559332877e-006,8.06276640079918e-005
4.67735141287246e+006	-6.68011075873868e-006,7.78970852268701e-005
4.73151258961529e+006	-6.37958912156739e-006,7.52588346648506e-005
4.78630092322687e+006	-6.09258431730613e-006,7.27097986992169e-005
4.84172367584149e+006	-5.81848858022829e-006,7.02469682462681e-005
4.89778819368496e+006	-5.55672145905833e-006,6.78674352775228e-005
4.95450190804841e+006	-5.30672859025639e-006,6.55683894505474e-005
5.01187233627324e+006	-5.06798052633814e-006,6.33471148507200e-005
5.06990708274756e+006	-4.83997161676466e-006,6.12009868403581e-005
5.12861383991418e+006	-4.62221893904720e-006,5.91274690117455e-005
5.18800038929014e+006	-4.41426127781709e-006,5.71241102407044e-005
5.24807460249827e+006	-4.21565814971151e-006,5.51885418374597e-005
5.30884444231043e+006	-4.02598887202199e-006,5.33184747916470e-005
5.37031796370308e+006	-3.84485167314432e-006,5.15116971084119e-005
5.43250331492489e+006	-3.67186284295631e-006,4.97660712326447e-005
5.49540873857681e+006	-3.50665592133349e-006,4.80795315584868e-005
5.55904257270461e+006	-3.34888092309310e-006,4.64500820213368e-005
5.62341325190407e+006	-3.19820359773315e-006,4.48757937696678e-005
5.68852930843900e+006	-3.05430472240629e-006,4.33548029140572e-005
5.75439937337217e+006	-2.91687942663837e-006,4.18853083509094e-005
5.82103217770932e+006	-2.78563654736787e-006,4.04655696584299e-005
5.88843655355650e+006	-2.66029801294645e-006,3.90939050624931e-005
5.95662143529072e+006	-2.54059825480153e-006,3.77686894701134e-005
6.02559586074420e+006	-2.42628364552025e-006,3.64883525683078e-005
6.09536897240232e+006	-2.31711196216924e-006,3.52513769862057e-005
6.16595001861546e+006	-2.21285187371841e-006,3.40562965183328e-005
6.23734835482484e+006	-2.11328245148689e-006,3.29016944070574e-005
6.30957344480259e+006	-2.01819270157849e-006,3.17862016822590e-005
6.38263486190615e+006	-1.92738111831965e-006,3.07084955563343e-005
6.45654229034723e+006	-1.84065525775755e-006,2.96672978727217e-005
6.53130552647540e+006	-1.75783133031798e-006,2.86613736061799e-005
6.60693448007665e+006	-1.67873381176309e-006,2.76895294131163e-005
6.68343917568684e+006	-1.60319507162770e-006,2.67506122303136e-005
6.76082975392052e+006	-1.53105501834939e-006,2.58435079204576e-005
6.83911647281501e+006	-1.46216076034319e-006,2.49671399629198e-005
6.91830970919009e+006	-1.39636628230498e-006,2.41204681883004e-005
6.99841996002347e+006	-1.33353213605984e-006,2.33024875552831e-005
7.07945784384212e+006	-1.27352514530243e-006,2.25122269684030e-005
7.16143410212977e+006	-1.21621812360544e-006,2.17487481353711e-005
7.24435960075066e+006	-1.16148960510062e-006,2.10111444626467e-005
7.32824533138981e+006	-1.10922358726300e-006,2.02985399879882e-005
7.41310241300995e+006	-1.05930928525497e-006,1.96100883487573e-005
7.49894209332535e+006	-1.01164089731104e-006,1.89449717847882e-005
7.58577575029264e+006	-9.66117380667361e-007,1.83024001746755e-005
7.67361489361900e+006	-9.22642237562370e-007,1.76816101043698e-005
7.76247116628774e+006	-8.81123310856325e-007,1.70818639670076e-005
7.85235634610155e+006	-8.41472588837512e-007,1.65024490929359e-005
7.94328234724365e+006	-8.03606018802541e-007,1.59426769089276e-005
8.03526122185702e+006	-7.67443329016542e-007,1.54018821256159e-005
8.12830516164185e+006	-7.32907858676790e-007,1.48794219522072e-005
8.22242649947158e+006	-6.99926395520219e-007,1.43746753375643e-005
8.31763771102759e+006	-6.68429020731357e-007,1.38870422367809e-005
8.41395141645284e+006	-6.38348960822699e-007,1.34159429023964e-005
8.51138038202467e+006	-6.09622446174233e-007,1.29608171994300e-005
8.60993752184692e+006	-5.82188575932873e-007,1.25211239434386e-005
8.70963589956173e+006	-5.55989188986038e-007,1.20963402608295e-005
8.81048873008108e+006	-5.30968740736407e-007,1.16859609706849e-005
8.91250938133840e+006	-5.07074185417163e-007,1.12894979873797e-005
9.01571137606053e+006	-4.84254863698726e-007,1.09064797432962e-005
9.12010839356007e+006	-4.62462395349166e-007,1.05364506309655e-005
9.22571427154861e+006	-4.41650576721173e-007,1.01789704639839e-005
9.33254300797090e+006	-4.21775282848648e-007,9.83361395607784e-006
9.44060876286024e+006	-4.02794373945735e-007,9.49997021770765e-006
9.54992586021538e+006	-3.84667606110411e-007,9.17764226962538e-006
9.66050878989916e+006	-3.67356546043646e-007,8.86624657281667e-006
9.77237220955915e+006	-3.50824489603626e-007,8.56541257427869e-006
9.88553094657044e+006	-3.35036384022656e-007,8.27478226810323e-006
1.00000000000011e+007	-3.19958753622084e-007,7.99400977135173e-006
1.01157945426001e+007	-3.05559628868009e-007,7.72276091422611e-006
1.02329299228086e+007	-2.91808478617566e-007,7.46071284405589e-006
1.03514216667945e+007	-2.78676145412376e-007,7.20755364263807e-006
1.04712854805101e+007	-2.66134783682145e-007,6.96298195648133e-006
1.05925372517740e+007	-2.54157800727587e-007,6.72670663952161e-006
1.07151930523772e+007	-2.42719800357714e-007,6.49844640788994e-006
1.08392691402132e+007	-2.31796529062138e-007,6.27792950632794e-006
1.09647819614330e+007	-2.21364824604422e-007,6.06489338585947e-006
1.10917481526252e+007	-2.11402566927604e-007,5.85908439234009e-006
1.12201845430208e+007	-2.01888631267945e-007,5.66025746551891e-006
1.13501081567244e+007	-1.92802843377601e-007,5.46817584825911e-006
1.14815362149701e+007	-1.84125936761382e-007,5.28261080557557e-006
1.16144861384047e+007	-1.75839511837049e-007,5.10334135315951e-006
1.17489755493966e+007	-1.67925996932628e-007,4.93015399507072e-006
1.18850222743715e+007	-1.60368611038153e-007,4.76284247028909e-006
1.20226443461754e+007	-1.53151328232925e-007,4.60120750782699e-006
1.21618600064650e+007	-1.46258843712959e-007,4.44505659011465e-006
1.23026877081251e+007	-1.39676541346623e-007,4.29420372437955e-006
1.24451461177152e+007	-1.33390462689787e-007,4.14846922175097e-006
1.25892541179430e+007	-1.27387277394797e-007,4.00767948382921e-006
1.27350308101680e+007	-1.21654254950627e-007,3.87166679646807e-006
1.28824955169327e+007	-1.16179237694314e-007,3.74026913052767e-006
1.30316677845244e+007	-1.10950615036513e-007,3.61332994936243e-006
1.31825673855655e+007	-1.05957298846559e-007,3.49069802281735e-006
1.33352143216347e+007	-1.01188699944893e-007,3.37222724751316e-006
1.34896288259180e+007	-9.66347056530305e-008,3.25777647320822e-006
1.36458313658907e+007	-9.22856583535265e-008,3.14720933503229e-006
1.38038426460303e+007	-8.81323350144904e-008,3.04039409139403e-006
1.39636836105609e+007	-8.41659276352765e-008,2.93720346737097e-006
1.41253754462291e+007	-8.03780245719114e-008,2.83751450339684e-006
1.42889395851126e+007	-7.67605927026872e-008,2.74120840906752e-006
1.44543977074608e+007	-7.33059603961312e-008,2.64817042189298e-006
1.46217717445688e+007	-7.00068012452555e-008,2.55828967082807e-006
1.47910838816837e+007	-6.68561185336214e-008,2.47145904442102e-006
1.49623565609460e+007	-6.38472304002962e-008,2.38757506342361e-006
1.51356124843637e+007	-6.09737556722659e-008,2.30653775771243e-006
1.53108746168220e+007	-5.82296003342770e-008,2.22825054737560e-006
1.54881661891265e+007	-5.56089446074340e-008,2.15262012782428e-006
1.56675107010832e+007	-5.31062306091673e-008,2.07955635879299e-006
1.58489319246129e+007	-5.07161505684177e-008,2.00897215709741e-006
1.60324539069022e+007	-4.84336355710612e-008,1.94078339302268e-006
